기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2018.1/4,마포구,대흥동,"7,200","13,927","6,417","7,510","12,017","5,874","6,143","1,910",543,"1,367",1.67,"1,865"
2018.1/4,마포구,염리동,"5,021","11,273","5,341","5,932","10,406","5,055","5,351",867,286,581,2.07,"1,691"
2018.1/4,마포구,신수동,"9,193","21,899","10,672","11,227","21,422","10,483","10,939",477,189,288,2.33,"2,950"
2018.1/4,마포구,서교동,"13,924","26,342","12,141","14,201","24,832","11,584","13,248","1,510",557,953,1.78,"3,311"
2018.1/4,마포구,합정동,"9,619","19,801","9,202","10,599","19,418","9,050","10,368",383,152,231,2.02,"2,532"
2018.1/4,마포구,망원1동,"10,245","21,745","10,371","11,374","21,359","10,207","11,152",386,164,222,2.08,"3,157"
2018.1/4,마포구,망원2동,"8,188","19,929","9,556","10,373","19,733","9,480","10,253",196,76,120,2.41,"2,753"
2018.1/4,마포구,연남동,"8,778","17,735","8,332","9,403","16,703","7,876","8,827","1,032",456,576,1.9,"2,449"
2018.1/4,마포구,성산1동,"9,289","20,533","9,719","10,814","20,134","9,558","10,576",399,161,238,2.17,"2,718"
2018.1/4,마포구,성산2동,"17,371","40,824","19,220","21,604","40,603","19,131","21,472",221,89,132,2.34,"5,555"
2018.1/4,마포구,상암동,"12,461","33,499","16,132","17,367","32,918","15,868","17,050",581,264,317,2.64,"3,597"
2018.1/4,마포구,도화동,"9,612","23,017","10,967","12,050","22,694","10,835","11,859",323,132,191,2.36,"3,456"
2018.1/4,마포구,서강동,"11,599","26,012","12,324","13,688","25,255","12,096","13,159",757,228,529,2.18,"2,844"
2018.1/4,마포구,공덕동,"18,321","40,664","19,429","21,235","39,915","19,047","20,868",749,382,367,2.18,"5,717"
2018.1/4,마포구,아현동,"10,311","25,870","12,248","13,622","25,345","12,001","13,344",525,247,278,2.46,"2,866"
2018.1/4,양천구,소계,"176,559","473,087","233,189","239,898","469,221","231,409","237,812","3,866","1,780","2,086",2.66,"56,070"
2018.1/4,양천구,목1동,"10,527","32,589","15,646","16,943","32,447","15,572","16,875",142,74,68,3.08,"2,643"
2018.1/4,양천구,목2동,"12,854","31,941","15,635","16,306","31,708","15,535","16,173",233,100,133,2.47,"3,454"
2018.1/4,양천구,목3동,"9,286","22,239","10,764","11,475","22,052","10,677","11,375",187,87,100,2.37,"2,759"
2018.1/4,양천구,목4동,"10,048","27,542","13,592","13,950","27,339","13,512","13,827",203,80,123,2.72,"2,799"
2018.1/4,양천구,신월1동,"10,165","22,755","11,693","11,062","22,420","11,542","10,878",335,151,184,2.21,"3,468"
2018.1/4,양천구,신월2동,"8,724","23,101","11,376","11,725","22,906","11,284","11,622",195,92,103,2.63,"3,312"
2018.1/4,양천구,신월3동,"8,220","17,517","9,189","8,328","17,275","9,076","8,199",242,113,129,2.1,"2,590"
2018.1/4,양천구,신월4동,"6,911","19,604","9,646","9,958","19,496","9,609","9,887",108,37,71,2.82,"2,658"
2018.1/4,양천구,신월5동,"6,383","15,974","7,902","8,072","15,821","7,837","7,984",153,65,88,2.48,"2,066"
2018.1/4,양천구,신월6동,"2,628","6,983","3,496","3,487","6,947","3,485","3,462",36,11,25,2.64,995
2018.1/4,양천구,신월7동,"9,354","22,957","11,296","11,661","22,806","11,251","11,555",151,45,106,2.44,"3,727"
2018.1/4,양천구,신정1동,"7,281","21,861","10,745","11,116","21,677","10,648","11,029",184,97,87,2.98,"2,287"
2018.1/4,양천구,신정2동,"7,227","21,205","10,426","10,779","21,077","10,365","10,712",128,61,67,2.92,"2,280"
2018.1/4,양천구,신정3동,"18,142","50,423","24,797","25,626","49,907","24,542","25,365",516,255,261,2.75,"6,072"
2018.1/4,양천구,신정6동,"8,150","25,646","12,518","13,128","25,616","12,504","13,112",30,14,16,3.14,"2,180"
2018.1/4,양천구,신정7동,"11,245","30,628","14,940","15,688","30,417","14,825","15,592",211,115,96,2.7,"4,117"
2018.1/4,양천구,목5동,"13,602","43,646","21,601","22,045","43,600","21,580","22,020",46,21,25,3.21,"3,621"
2018.1/4,양천구,신정4동,"15,812","36,476","17,927","18,549","35,710","17,565","18,145",766,362,404,2.26,"5,042"
2018.1/4,강서구,소계,"256,042","608,361","296,098","312,263","601,696","292,871","308,825","6,665","3,227","3,438",2.35,"77,381"
2018.1/4,강서구,염창동,"14,345","41,069","20,142","20,927","40,937","20,086","20,851",132,56,76,2.85,"3,567"
2018.1/4,강서구,등촌1동,"11,596","23,615","11,183","12,432","23,374","11,078","12,296",241,105,136,2.02,"2,521"
2018.1/4,강서구,등촌2동,"8,487","22,209","11,063","11,146","22,089","11,009","11,080",120,54,66,2.6,"2,662"
2018.1/4,강서구,등촌3동,"14,735","33,991","16,250","17,741","33,816","16,184","17,632",175,66,109,2.29,"5,520"
2018.1/4,강서구,화곡본동,"15,896","36,468","17,829","18,639","36,017","17,638","18,379",451,191,260,2.27,"4,171"
2018.1/4,강서구,화곡2동,"8,233","20,308","9,861","10,447","19,989","9,729","10,260",319,132,187,2.43,"2,480"
2018.1/4,강서구,화곡3동,"9,125","22,819","10,968","11,851","22,642","10,896","11,746",177,72,105,2.48,"3,419"
2018.1/4,강서구,화곡4동,"9,827","23,126","11,384","11,742","22,751","11,220","11,531",375,164,211,2.32,"3,258"
2018.1/4,강서구,화곡6동,"10,875","25,063","12,384","12,679","24,863","12,299","12,564",200,85,115,2.29,"3,238"
2018.1/4,강서구,화곡8동,"11,511","27,134","13,168","13,966","26,630","12,937","13,693",504,231,273,2.31,"3,837"
2018.1/4,강서구,가양1동,"17,727","33,341","15,919","17,422","33,001","15,735","17,266",340,184,156,1.86,"2,520"
2018.1/4,강서구,가양2동,"8,112","16,216","7,735","8,481","16,126","7,708","8,418",90,27,63,1.99,"3,355"
2018.1/4,강서구,가양3동,"7,724","16,689","7,919","8,770","16,578","7,876","8,702",111,43,68,2.15,"3,089"
2018.1/4,강서구,발산1동,"13,428","39,267","18,735","20,532","39,076","18,665","20,411",191,70,121,2.91,"4,045"
2018.1/4,강서구,공항동,"12,478","28,723","14,743","13,980","27,725","14,006","13,719",998,737,261,2.22,"3,462"
2018.1/4,강서구,방화1동,"17,276","46,640","22,835","23,805","46,289","22,679","23,610",351,156,195,2.68,"5,641"
2018.1/4,강서구,방화2동,"11,471","24,722","12,246","12,476","24,459","12,121","12,338",263,125,138,2.13,"4,166"
2018.1/4,강서구,방화3동,"11,262","25,331","12,222","13,109","25,143","12,137","13,006",188,85,103,2.23,"4,292"
2018.1/4,강서구,화곡1동,"25,438","54,954","27,069","27,885","53,792","26,552","27,240","1,162",517,645,2.11,"7,201"
2018.1/4,강서구,우장산동,"16,496","46,676","22,443","24,233","46,399","22,316","24,083",277,127,150,2.81,"4,937"
2018.1/4,구로구,소계,"171,751","440,396","220,903","219,493","408,369","202,731","205,638","32,027","18,172","13,855",2.38,"59,838"
2018.1/4,구로구,신도림동,"13,270","37,686","18,495","19,191","37,356","18,310","19,046",330,185,145,2.82,"3,974"
2018.1/4,구로구,구로1동,"7,811","22,103","10,930","11,173","21,643","10,685","10,958",460,245,215,2.77,"2,053"
2018.1/4,구로구,구로3동,"13,607","27,401","13,906","13,495","25,509","12,895","12,614","1,892","1,011",881,1.87,"3,025"
2018.1/4,구로구,구로4동,"10,734","27,447","13,997","13,450","22,155","11,001","11,154","5,292","2,996","2,296",2.06,"4,095"
2018.1/4,구로구,구로5동,"14,282","34,336","16,916","17,420","30,700","14,891","15,809","3,636","2,025","1,611",2.15,"4,070"
2018.1/4,구로구,고척1동,"9,489","24,666","12,374","12,292","24,278","12,166","12,112",388,208,180,2.56,"3,619"
2018.1/4,구로구,고척2동,"11,693","30,052","14,981","15,071","29,444","14,676","14,768",608,305,303,2.52,"4,269"
2018.1/4,구로구,개봉2동,"12,774","34,067","16,755","17,312","33,596","16,527","17,069",471,228,243,2.63,"5,311"
2018.1/4,구로구,개봉3동,"8,634","22,178","10,896","11,282","21,758","10,687","11,071",420,209,211,2.52,"3,348"
2018.1/4,구로구,오류1동,"10,190","22,286","10,987","11,299","21,646","10,679","10,967",640,308,332,2.12,"3,318"
2018.1/4,구로구,오류2동,"16,644","45,132","22,030","23,102","44,397","21,656","22,741",735,374,361,2.67,"6,348"
2018.1/4,구로구,수궁동,"9,767","25,639","12,833","12,806","25,295","12,640","12,655",344,193,151,2.59,"3,637"
2018.1/4,구로구,가리봉동,"5,962","16,332","9,374","6,958","10,042","5,484","4,558","6,290","3,890","2,400",1.68,"2,010"
2018.1/4,구로구,구로2동,"12,962","36,189","18,963","17,226","26,746","13,526","13,220","9,443","5,437","4,006",2.06,"5,338"
2018.1/4,구로구,개봉1동,"13,932","34,882","17,466","17,416","33,804","16,908","16,896","1,078",558,520,2.43,"5,423"
2018.1/4,금천구,소계,"106,333","253,344","129,791","123,553","234,238","119,023","115,215","19,106","10,768","8,338",2.2,"34,640"
2018.1/4,금천구,가산동,"12,441","23,664","13,201","10,463","20,065","11,034","9,031","3,599","2,167","1,432",1.61,"2,252"
2018.1/4,금천구,독산1동,"17,334","39,546","20,756","18,790","37,115","19,366","17,749","2,431","1,390","1,041",2.14,"4,672"
2018.1/4,금천구,독산2동,"9,460","22,635","11,590","11,045","20,734","10,554","10,180","1,901","1,036",865,2.19,"2,968"
2018.1/4,금천구,독산3동,"12,183","30,740","15,850","14,890","25,830","13,045","12,785","4,910","2,805","2,105",2.12,"3,993"
2018.1/4,금천구,독산4동,"7,672","19,011","9,678","9,333","16,927","8,525","8,402","2,084","1,153",931,2.21,"2,561"
2018.1/4,금천구,시흥1동,"15,389","37,412","18,829","18,583","35,011","17,506","17,505","2,401","1,323","1,078",2.28,"5,350"
2018.1/4,금천구,시흥2동,"8,548","23,610","11,534","12,076","23,491","11,475","12,016",119,59,60,2.75,"3,545"
2018.1/4,금천구,시흥3동,"4,755","11,957","6,015","5,942","11,804","5,942","5,862",153,73,80,2.48,"2,036"
2018.1/4,금천구,시흥4동,"9,158","23,018","11,444","11,574","22,208","11,020","11,188",810,424,386,2.42,"3,408"
2018.1/4,금천구,시흥5동,"9,393","21,751","10,894","10,857","21,053","10,556","10,497",698,338,360,2.24,"3,855"
2018.1/4,영등포구,소계,"168,784","403,988","203,472","200,516","369,128","184,127","185,001","34,860","19,345","15,515",2.19,"54,704"
2018.1/4,영등포구,여의동,"12,653","33,683","15,953","17,730","33,290","15,738","17,552",393,215,178,2.63,"5,548"
2018.1/4,영등포구,당산1동,"10,181","21,335","10,554","10,781","20,811","10,321","10,490",524,233,291,2.04,"3,002"
2018.1/4,영등포구,당산2동,"16,717","35,864","16,948","18,916","35,420","16,735","18,685",444,213,231,2.12,"4,034"
2018.1/4,영등포구,양평1동,"8,268","17,598","8,802","8,796","17,279","8,642","8,637",319,160,159,2.09,"2,335"
2018.1/4,영등포구,양평2동,"9,803","22,950","11,480","11,470","22,703","11,370","11,333",247,110,137,2.32,"2,287"
2018.1/4,영등포구,신길1동,"9,578","19,868","10,155","9,713","17,714","8,969","8,745","2,154","1,186",968,1.85,"3,162"
2018.1/4,영등포구,신길3동,"7,019","17,744","8,958","8,786","16,231","8,100","8,131","1,513",858,655,2.31,"2,674"
2018.1/4,영등포구,신길4동,"4,382","10,731","5,497","5,234","9,608","4,848","4,760","1,123",649,474,2.19,"1,737"
2018.1/4,영등포구,신길5동,"4,805","12,800","6,409","6,391","10,717","5,203","5,514","2,083","1,206",877,2.23,"1,945"
2018.1/4,영등포구,신길6동,"8,221","20,047","9,999","10,048","18,649","9,227","9,422","1,398",772,626,2.27,"2,927"
2018.1/4,영등포구,신길7동,"6,556","17,363","8,690","8,673","17,167","8,596","8,571",196,94,102,2.62,"1,897"
2018.1/4,영등포구,대림1동,"6,386","17,008","8,778","8,230","13,616","6,858","6,758","3,392","1,920","1,472",2.13,"2,631"
2018.1/4,영등포구,대림2동,"6,537","22,191","11,629","10,562","13,027","6,380","6,647","9,164","5,249","3,915",1.99,"2,741"
2018.1/4,영등포구,대림3동,"10,655","29,751","15,321","14,430","24,965","12,652","12,313","4,786","2,669","2,117",2.34,"3,855"
2018.1/4,영등포구,영등포본동,"10,176","25,684","13,220","12,464","22,649","11,528","11,121","3,035","1,692","1,343",2.23,"3,610"
2018.1/4,영등포구,영등포동,"15,235","24,930","13,791","11,139","24,242","13,475","10,767",688,316,372,1.59,"3,127"
2018.1/4,영등포구,도림동,"9,364","22,488","11,449","11,039","19,359","9,776","9,583","3,129","1,673","1,456",2.07,"3,069"
2018.1/4,영등포구,문래동,"12,248","31,953","15,839","16,114","31,681","15,709","15,972",272,130,142,2.59,"4,123"
2018.1/4,동작구,소계,"173,544","406,715","197,848","208,867","394,353","192,215","202,138","12,362","5,633","6,729",2.27,"57,711"
2018.1/4,동작구,노량진2동,"7,118","14,483","7,441","7,042","13,453","6,900","6,553","1,030",541,489,1.89,"2,520"
2018.1/4,동작구,상도1동,"21,055","48,566","23,645","24,921","46,636","22,842","23,794","1,930",803,"1,127",2.21,"6,223"
2018.1/4,동작구,상도2동,"11,776","27,458","13,294","14,164","27,052","13,119","13,933",406,175,231,2.3,"3,806"
2018.1/4,동작구,상도3동,"11,449","26,323","12,641","13,682","25,896","12,441","13,455",427,200,227,2.26,"3,939"
2018.1/4,동작구,상도4동,"12,799","30,246","14,935","15,311","29,833","14,756","15,077",413,179,234,2.33,"4,352"
2018.1/4,동작구,사당1동,"12,252","23,881","11,413","12,468","23,215","11,103","12,112",666,310,356,1.89,"3,255"
2018.1/4,동작구,사당3동,"9,957","24,908","12,159","12,749","24,583","12,009","12,574",325,150,175,2.47,"3,809"
2018.1/4,동작구,사당4동,"6,694","14,973","7,248","7,725","14,796","7,165","7,631",177,83,94,2.21,"2,252"
2018.1/4,동작구,사당5동,"5,649","13,249","6,472","6,777","13,091","6,403","6,688",158,69,89,2.32,"1,860"
2018.1/4,동작구,대방동,"16,671","40,611","19,443","21,168","40,192","19,240","20,952",419,203,216,2.41,"5,028"
2018.1/4,동작구,신대방1동,"9,925","27,385","13,396","13,989","24,529","11,874","12,655","2,856","1,522","1,334",2.47,"3,293"
2018.1/4,동작구,신대방2동,"8,891","20,879","10,111","10,768","20,526","9,948","10,578",353,163,190,2.31,"2,731"
2018.1/4,동작구,흑석동,"13,045","32,248","15,486","16,762","29,886","14,649","15,237","2,362",837,"1,525",2.29,"4,979"
2018.1/4,동작구,노량진1동,"14,481","32,743","16,264","16,479","32,397","16,100","16,297",346,164,182,2.24,"5,083"
2018.1/4,동작구,사당2동,"11,782","28,762","13,900","14,862","28,268","13,666","14,602",494,234,260,2.4,"4,581"
2018.1/4,관악구,소계,"258,536","522,292","262,428","259,864","504,445","253,911","250,534","17,847","8,517","9,330",1.95,"70,807"
2018.1/4,관악구,보라매동,"11,723","26,437","13,003","13,434","25,276","12,439","12,837","1,161",564,597,2.16,"3,905"
2018.1/4,관악구,청림동,"6,610","16,663","8,203","8,460","16,532","8,145","8,387",131,58,73,2.5,"2,513"
2018.1/4,관악구,행운동,"16,583","30,552","14,867","15,685","29,940","14,609","15,331",612,258,354,1.81,"3,966"
2018.1/4,관악구,낙성대동,"10,549","18,148","9,019","9,129","17,275","8,641","8,634",873,378,495,1.64,"1,896"
2018.1/4,관악구,중앙동,"8,759","15,659","7,513","8,146","15,237","7,326","7,911",422,187,235,1.74,"2,207"
2018.1/4,관악구,인헌동,"13,853","27,705","13,592","14,113","27,320","13,431","13,889",385,161,224,1.97,"3,521"
2018.1/4,관악구,남현동,"9,094","19,138","9,161","9,977","18,931","9,056","9,875",207,105,102,2.08,"2,377"
2018.1/4,관악구,서원동,"12,986","23,805","12,117","11,688","23,010","11,760","11,250",795,357,438,1.77,"2,965"
2018.1/4,관악구,신원동,"10,041","20,068","10,030","10,038","18,773","9,356","9,417","1,295",674,621,1.87,"2,962"
2018.1/4,관악구,서림동,"14,164","25,057","13,818","11,239","24,431","13,579","10,852",626,239,387,1.72,"3,138"
2018.1/4,관악구,신사동,"12,671","26,441","13,324","13,117","23,174","11,613","11,561","3,267","1,711","1,556",1.83,"3,187"
2018.1/4,관악구,신림동,"15,429","21,637","10,849","10,788","20,732","10,436","10,296",905,413,492,1.34,"1,826"
2018.1/4,관악구,난향동,"6,433","16,769","8,337","8,432","16,650","8,278","8,372",119,59,60,2.59,"2,454"
2018.1/4,관악구,조원동,"9,995","20,048","10,283","9,765","17,879","9,106","8,773","2,169","1,177",992,1.79,"2,523"
2018.1/4,관악구,대학동,"15,361","24,818","14,669","10,149","23,750","14,264","9,486","1,068",405,663,1.55,"2,511"
2018.1/4,관악구,은천동,"15,307","35,966","17,791","18,175","35,261","17,460","17,801",705,331,374,2.3,"5,200"
2018.1/4,관악구,성현동,"12,979","33,453","16,283","17,170","33,229","16,192","17,037",224,91,133,2.56,"5,125"
2018.1/4,관악구,청룡동,"17,542","29,813","14,483","15,330","28,409","13,835","14,574","1,404",648,756,1.62,"3,599"
2018.1/4,관악구,난곡동,"12,855","29,932","15,157","14,775","29,352","14,879","14,473",580,278,302,2.28,"4,753"
2018.1/4,관악구,삼성동,"11,579","26,675","13,414","13,261","26,489","13,346","13,143",186,68,118,2.29,"5,274"
2018.1/4,관악구,미성동,"14,023","33,508","16,515","16,993","32,795","16,160","16,635",713,355,358,2.34,"4,905"
2018.1/4,서초구,소계,"174,225","445,164","213,279","231,885","440,954","211,156","229,798","4,210","2,123","2,087",2.53,"54,055"
2018.1/4,서초구,서초1동,"9,013","21,331","10,326","11,005","21,066","10,188","10,878",265,138,127,2.34,"2,617"
2018.1/4,서초구,서초2동,"7,506","17,460","8,339","9,121","17,160","8,154","9,006",300,185,115,2.29,"1,889"
2018.1/4,서초구,서초3동,"12,675","30,491","14,993","15,498","30,204","14,855","15,349",287,138,149,2.38,"4,117"
2018.1/4,서초구,서초4동,"10,665","31,564","15,305","16,259","31,281","15,135","16,146",283,170,113,2.93,"3,612"
2018.1/4,서초구,잠원동,"13,924","34,976","16,623","18,353","34,762","16,518","18,244",214,105,109,2.5,"3,550"
2018.1/4,서초구,반포본동,"4,249","12,747","6,022","6,725","12,707","6,002","6,705",40,20,20,2.99,"1,787"
2018.1/4,서초구,반포1동,"12,946","28,744","13,781","14,963","28,409","13,639","14,770",335,142,193,2.19,"2,631"
2018.1/4,서초구,반포2동,"7,847","24,338","11,649","12,689","24,168","11,563","12,605",170,86,84,3.08,"2,738"
2018.1/4,서초구,반포3동,"6,453","18,661","8,879","9,782","18,615","8,853","9,762",46,26,20,2.88,"2,087"
2018.1/4,서초구,반포4동,"7,338","20,426","9,715","10,711","19,866","9,415","10,451",560,300,260,2.71,"2,409"
2018.1/4,서초구,방배본동,"7,814","21,617","10,057","11,560","21,404","9,959","11,445",213,98,115,2.74,"2,643"
2018.1/4,서초구,방배1동,"7,444","17,363","8,177","9,186","17,247","8,120","9,127",116,57,59,2.32,"2,367"
2018.1/4,서초구,방배2동,"11,076","26,953","12,833","14,120","26,751","12,739","14,012",202,94,108,2.42,"4,002"
2018.1/4,서초구,방배3동,"8,453","22,305","10,732","11,573","22,173","10,670","11,503",132,62,70,2.62,"3,308"
2018.1/4,서초구,방배4동,"10,374","26,333","12,089","14,244","25,982","11,919","14,063",351,170,181,2.5,"3,295"
2018.1/4,서초구,양재1동,"18,287","47,110","22,579","24,531","46,752","22,403","24,349",358,176,182,2.56,"5,748"
2018.1/4,서초구,양재2동,"10,971","23,876","11,970","11,906","23,615","11,843","11,772",261,127,134,2.15,"2,501"
2018.1/4,서초구,내곡동,"7,190","18,869","9,210","9,659","18,792","9,181","9,611",77,29,48,2.61,"2,754"
2018.1/4,강남구,소계,"231,219","557,865","267,314","290,551","552,976","264,834","288,142","4,889","2,480","2,409",2.39,"65,859"
2018.1/4,강남구,신사동,"7,609","18,005","8,374","9,631","17,762","8,236","9,526",243,138,105,2.33,"2,733"
2018.1/4,강남구,논현1동,"14,154","24,187","11,192","12,995","23,624","10,942","12,682",563,250,313,1.67,"2,684"
2018.1/4,강남구,논현2동,"11,199","22,462","10,533","11,929","22,163","10,383","11,780",299,150,149,1.98,"2,832"
2018.1/4,강남구,삼성1동,"5,822","15,173","7,616","7,557","14,811","7,380","7,431",362,236,126,2.54,"1,942"
2018.1/4,강남구,삼성2동,"12,805","29,525","14,093","15,432","29,275","13,945","15,330",250,148,102,2.29,"2,892"
2018.1/4,강남구,대치1동,"7,404","25,389","12,711","12,678","25,324","12,674","12,650",65,37,28,3.42,"2,099"
2018.1/4,강남구,대치4동,"10,073","21,018","9,931","11,087","20,752","9,794","10,958",266,137,129,2.06,"1,811"
2018.1/4,강남구,역삼1동,"22,690","36,499","17,592","18,907","35,585","17,143","18,442",914,449,465,1.57,"3,308"
2018.1/4,강남구,역삼2동,"14,922","36,996","17,513","19,483","36,687","17,338","19,349",309,175,134,2.46,"3,344"
2018.1/4,강남구,도곡1동,"8,517","22,808","10,809","11,999","22,659","10,732","11,927",149,77,72,2.66,"2,498"
2018.1/4,강남구,도곡2동,"11,969","34,845","16,190","18,655","34,718","16,115","18,603",127,75,52,2.9,"3,998"
2018.1/4,강남구,개포1동,"7,470","18,802","9,056","9,746","18,753","9,037","9,716",49,19,30,2.51,"2,827"
2018.1/4,강남구,개포4동,"7,775","18,632","9,158","9,474","18,479","9,092","9,387",153,66,87,2.38,"1,994"
2018.1/4,강남구,일원본동,"8,308","24,927","12,242","12,685","24,896","12,234","12,662",31,8,23,3,"2,317"
2018.1/4,강남구,일원1동,"7,541","17,131","8,375","8,756","16,953","8,314","8,639",178,61,117,2.25,"2,725"
2018.1/4,강남구,일원2동,"6,551","16,252","7,782","8,470","16,185","7,754","8,431",67,28,39,2.47,"2,491"
2018.1/4,강남구,수서동,"7,854","16,664","7,635","9,029","16,582","7,607","8,975",82,28,54,2.11,"3,685"
2018.1/4,강남구,세곡동,"17,053","44,985","21,459","23,526","44,804","21,382","23,422",181,77,104,2.63,"5,488"
2018.1/4,강남구,압구정동,"10,692","28,037","12,964","15,073","27,890","12,898","14,992",147,66,81,2.61,"4,548"
2018.1/4,강남구,청담동,"12,174","30,122","14,189","15,933","29,866","14,041","15,825",256,148,108,2.45,"3,797"
2018.1/4,강남구,대치2동,"13,604","41,323","21,057","20,266","41,150","20,958","20,192",173,99,74,3.02,"4,170"
2018.1/4,강남구,개포2동,"5,033","14,083","6,843","7,240","14,058","6,835","7,223",25,8,17,2.79,"1,676"
2018.1/4,송파구,소계,"266,550","671,994","326,511","345,483","665,282","323,228","342,054","6,712","3,283","3,429",2.5,"77,978"
2018.1/4,송파구,풍납1동,"6,917","16,747","8,246","8,501","15,846","7,804","8,042",901,442,459,2.29,"2,634"
2018.1/4,송파구,풍납2동,"10,337","25,270","12,117","13,153","25,077","12,029","13,048",193,88,105,2.43,"2,998"
2018.1/4,송파구,거여1동,"5,299","13,411","6,837","6,574","13,314","6,800","6,514",97,37,60,2.51,"1,953"
2018.1/4,송파구,거여2동,"7,295","17,777","8,820","8,957","17,696","8,789","8,907",81,31,50,2.43,"2,783"
2018.1/4,송파구,마천1동,"9,341","21,867","11,160","10,707","21,678","11,091","10,587",189,69,120,2.32,"3,766"
2018.1/4,송파구,마천2동,"8,559","20,766","10,515","10,251","20,574","10,450","10,124",192,65,127,2.4,"3,482"
2018.1/4,송파구,방이1동,"6,162","16,721","8,148","8,573","16,587","8,075","8,512",134,73,61,2.69,"1,807"
2018.1/4,송파구,방이2동,"12,480","25,534","12,320","13,214","25,079","12,099","12,980",455,221,234,2.01,"2,861"
2018.1/4,송파구,오륜동,"6,013","19,367","9,477","9,890","19,352","9,469","9,883",15,8,7,3.22,"2,136"
2018.1/4,송파구,오금동,"14,522","38,532","18,956","19,576","38,265","18,820","19,445",267,136,131,2.63,"4,855"
2018.1/4,송파구,송파1동,"12,095","26,417","12,530","13,887","26,016","12,322","13,694",401,208,193,2.15,"2,955"
2018.1/4,송파구,송파2동,"7,292","21,316","10,344","10,972","21,111","10,231","10,880",205,113,92,2.9,"2,482"
2018.1/4,송파구,석촌동,"16,350","34,835","16,882","17,953","34,014","16,450","17,564",821,432,389,2.08,"3,873"
2018.1/4,송파구,삼전동,"16,110","33,612","16,064","17,548","33,190","15,882","17,308",422,182,240,2.06,"3,367"
2018.1/4,송파구,가락본동,"11,511","28,230","14,080","14,150","27,872","13,893","13,979",358,187,171,2.42,"3,018"
2018.1/4,송파구,가락1동,357,891,445,446,875,433,442,16,12,4,2.45,115
2018.1/4,송파구,가락2동,"12,215","34,589","16,995","17,594","34,374","16,895","17,479",215,100,115,2.81,"3,454"
2018.1/4,송파구,문정1동,"8,395","21,545","10,624","10,921","21,341","10,525","10,816",204,99,105,2.54,"2,410"
2018.1/4,송파구,문정2동,"14,030","28,766","13,615","15,151","28,649","13,562","15,087",117,53,64,2.04,"3,175"
2018.1/4,송파구,장지동,"13,365","35,139","17,061","18,078","34,955","16,982","17,973",184,79,105,2.62,"3,918"
2018.1/4,송파구,위례동,"9,086","28,669","13,967","14,702","28,625","13,954","14,671",44,13,31,3.15,"1,782"
2018.1/4,송파구,잠실본동,"14,465","29,879","14,176","15,703","29,247","13,847","15,400",632,329,303,2.02,"3,173"
2018.1/4,송파구,잠실4동,"10,455","30,469","14,713","15,756","30,367","14,664","15,703",102,49,53,2.9,"3,347"
2018.1/4,송파구,잠실6동,"5,912","17,499","8,354","9,145","17,382","8,292","9,090",117,62,55,2.94,"2,270"
2018.1/4,송파구,잠실7동,"3,502","10,463","4,869","5,594","10,448","4,862","5,586",15,7,8,2.98,"1,853"
2018.1/4,송파구,잠실2동,"12,055","37,064","17,681","19,383","36,949","17,613","19,336",115,68,47,3.07,"2,950"
2018.1/4,송파구,잠실3동,"12,430","36,619","17,515","19,104","36,399","17,395","19,004",220,120,100,2.93,"4,561"
2018.1/4,강동구,소계,"177,490","438,225","217,570","220,655","434,027","215,588","218,439","4,198","1,982","2,216",2.45,"56,983"
2018.1/4,강동구,강일동,"11,270","33,364","16,209","17,155","33,238","16,156","17,082",126,53,73,2.95,"4,150"
2018.1/4,강동구,상일동,"4,103","10,935","5,495","5,440","10,847","5,445","5,402",88,50,38,2.64,"1,416"
2018.1/4,강동구,명일1동,"8,175","22,501","11,065","11,436","22,434","11,046","11,388",67,19,48,2.74,"2,797"
2018.1/4,강동구,명일2동,"5,890","18,058","9,003","9,055","18,029","8,992","9,037",29,11,18,3.06,"1,960"
2018.1/4,강동구,고덕1동,"9,066","27,523","13,952","13,571","27,429","13,911","13,518",94,41,53,3.03,"2,400"
2018.1/4,강동구,고덕2동,"3,578","8,088","4,349","3,739","7,914","4,210","3,704",174,139,35,2.21,"1,377"
2018.1/4,강동구,암사2동,"5,915","14,900","7,255","7,645","14,842","7,229","7,613",58,26,32,2.51,"1,899"
2018.1/4,강동구,암사3동,"6,274","18,964","9,319","9,645","18,931","9,300","9,631",33,19,14,3.02,"2,094"
2018.1/4,강동구,천호1동,"12,941","29,647","14,692","14,955","29,357","14,573","14,784",290,119,171,2.27,"4,429"
2018.1/4,강동구,천호3동,"13,306","28,486","14,179","14,307","27,951","13,918","14,033",535,261,274,2.1,"4,093"
2018.1/4,강동구,성내1동,"8,139","21,071","10,279","10,792","20,955","10,225","10,730",116,54,62,2.57,"2,606"
2018.1/4,강동구,성내2동,"12,296","26,040","12,971","13,069","25,302","12,607","12,695",738,364,374,2.06,"3,721"
2018.1/4,강동구,성내3동,"10,223","24,404","12,154","12,250","24,176","12,051","12,125",228,103,125,2.36,"3,123"
2018.1/4,강동구,둔촌1동,230,411,208,203,373,181,192,38,27,11,1.62,103
2018.1/4,강동구,둔촌2동,"11,178","28,831","14,313","14,518","28,696","14,248","14,448",135,65,70,2.57,"3,616"
