기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2018.2/4,마포구,대흥동,"7,183","13,775","6,381","7,394","11,954","5,854","6,100","1,821",527,"1,294",1.66,"1,868"
2018.2/4,마포구,염리동,"4,974","11,191","5,297","5,894","10,337","5,017","5,320",854,280,574,2.08,"1,685"
2018.2/4,마포구,신수동,"9,164","21,801","10,620","11,181","21,347","10,445","10,902",454,175,279,2.33,"2,953"
2018.2/4,마포구,서교동,"13,899","26,252","12,072","14,180","24,735","11,514","13,221","1,517",558,959,1.78,"3,302"
2018.2/4,마포구,합정동,"9,618","19,723","9,161","10,562","19,356","9,014","10,342",367,147,220,2.01,"2,543"
2018.2/4,마포구,망원1동,"10,274","21,674","10,311","11,363","21,289","10,147","11,142",385,164,221,2.07,"3,163"
2018.2/4,마포구,망원2동,"8,176","19,798","9,469","10,329","19,603","9,396","10,207",195,73,122,2.4,"2,777"
2018.2/4,마포구,연남동,"8,774","17,669","8,295","9,374","16,620","7,826","8,794","1,049",469,580,1.89,"2,459"
2018.2/4,마포구,성산1동,"9,290","20,519","9,715","10,804","20,135","9,563","10,572",384,152,232,2.17,"2,734"
2018.2/4,마포구,성산2동,"17,846","41,331","19,409","21,922","41,096","19,323","21,773",235,86,149,2.3,"5,602"
2018.2/4,마포구,상암동,"12,649","33,619","16,143","17,476","33,026","15,877","17,149",593,266,327,2.61,"3,609"
2018.2/4,마포구,도화동,"9,613","23,031","10,966","12,065","22,700","10,834","11,866",331,132,199,2.36,"3,464"
2018.2/4,마포구,서강동,"11,505","25,936","12,268","13,668","25,150","12,041","13,109",786,227,559,2.19,"2,879"
2018.2/4,마포구,공덕동,"18,407","40,700","19,433","21,267","39,934","19,044","20,890",766,389,377,2.17,"5,767"
2018.2/4,마포구,아현동,"10,314","25,874","12,249","13,625","25,357","12,003","13,354",517,246,271,2.46,"2,845"
2018.2/4,양천구,소계,"176,234","471,026","232,087","238,939","467,151","230,322","236,829","3,875","1,765","2,110",2.65,"56,742"
2018.2/4,양천구,목1동,"10,530","32,570","15,674","16,896","32,426","15,596","16,830",144,78,66,3.08,"2,690"
2018.2/4,양천구,목2동,"12,807","31,817","15,573","16,244","31,580","15,468","16,112",237,105,132,2.47,"3,505"
2018.2/4,양천구,목3동,"9,332","22,252","10,761","11,491","22,063","10,678","11,385",189,83,106,2.36,"2,792"
2018.2/4,양천구,목4동,"10,044","27,417","13,501","13,916","27,221","13,424","13,797",196,77,119,2.71,"2,841"
2018.2/4,양천구,신월1동,"10,129","22,671","11,644","11,027","22,318","11,484","10,834",353,160,193,2.2,"3,521"
2018.2/4,양천구,신월2동,"8,693","22,973","11,284","11,689","22,781","11,199","11,582",192,85,107,2.62,"3,346"
2018.2/4,양천구,신월3동,"8,220","17,377","9,148","8,229","17,126","9,032","8,094",251,116,135,2.08,"2,637"
2018.2/4,양천구,신월4동,"6,927","19,592","9,639","9,953","19,481","9,597","9,884",111,42,69,2.81,"2,717"
2018.2/4,양천구,신월5동,"6,374","15,909","7,879","8,030","15,754","7,817","7,937",155,62,93,2.47,"2,077"
2018.2/4,양천구,신월6동,"2,602","6,934","3,463","3,471","6,901","3,452","3,449",33,11,22,2.65,"1,020"
2018.2/4,양천구,신월7동,"9,354","22,831","11,237","11,594","22,674","11,190","11,484",157,47,110,2.42,"3,769"
2018.2/4,양천구,신정1동,"7,245","21,700","10,644","11,056","21,525","10,552","10,973",175,92,83,2.97,"2,319"
2018.2/4,양천구,신정2동,"7,198","21,080","10,350","10,730","20,961","10,294","10,667",119,56,63,2.91,"2,299"
2018.2/4,양천구,신정3동,"17,996","49,944","24,508","25,436","49,441","24,253","25,188",503,255,248,2.75,"6,074"
2018.2/4,양천구,신정6동,"8,157","25,578","12,510","13,068","25,548","12,497","13,051",30,13,17,3.13,"2,237"
2018.2/4,양천구,신정7동,"11,228","30,501","14,877","15,624","30,292","14,772","15,520",209,105,104,2.7,"4,154"
2018.2/4,양천구,목5동,"13,570","43,509","21,526","21,983","43,461","21,505","21,956",48,21,27,3.2,"3,661"
2018.2/4,양천구,신정4동,"15,828","36,371","17,869","18,502","35,598","17,512","18,086",773,357,416,2.25,"5,083"
2018.2/4,강서구,소계,"256,560","606,981","295,221","311,760","600,257","291,966","308,291","6,724","3,255","3,469",2.34,"78,042"
2018.2/4,강서구,염창동,"14,491","41,246","20,222","21,024","41,108","20,162","20,946",138,60,78,2.84,"3,583"
2018.2/4,강서구,등촌1동,"11,586","23,496","11,123","12,373","23,274","11,028","12,246",222,95,127,2.01,"2,517"
2018.2/4,강서구,등촌2동,"8,538","22,225","11,049","11,176","22,105","11,001","11,104",120,48,72,2.59,"2,710"
2018.2/4,강서구,등촌3동,"14,728","33,831","16,205","17,626","33,653","16,138","17,515",178,67,111,2.28,"5,581"
2018.2/4,강서구,화곡본동,"15,937","36,389","17,760","18,629","35,921","17,569","18,352",468,191,277,2.25,"4,214"
2018.2/4,강서구,화곡2동,"8,234","20,219","9,832","10,387","19,885","9,683","10,202",334,149,185,2.41,"2,491"
2018.2/4,강서구,화곡3동,"9,108","22,726","10,918","11,808","22,533","10,840","11,693",193,78,115,2.47,"3,443"
2018.2/4,강서구,화곡4동,"9,816","23,054","11,339","11,715","22,692","11,180","11,512",362,159,203,2.31,"3,293"
2018.2/4,강서구,화곡6동,"10,918","24,995","12,342","12,653","24,803","12,262","12,541",192,80,112,2.27,"3,298"
2018.2/4,강서구,화곡8동,"11,584","27,142","13,168","13,974","26,612","12,909","13,703",530,259,271,2.3,"3,879"
2018.2/4,강서구,가양1동,"17,895","33,364","15,872","17,492","33,040","15,691","17,349",324,181,143,1.85,"2,518"
2018.2/4,강서구,가양2동,"8,135","16,129","7,674","8,455","16,039","7,648","8,391",90,26,64,1.97,"3,400"
2018.2/4,강서구,가양3동,"7,710","16,506","7,831","8,675","16,389","7,790","8,599",117,41,76,2.13,"3,097"
2018.2/4,강서구,발산1동,"13,383","39,072","18,627","20,445","38,887","18,562","20,325",185,65,120,2.91,"4,054"
2018.2/4,강서구,공항동,"12,508","28,710","14,713","13,997","27,716","13,989","13,727",994,724,270,2.22,"3,492"
2018.2/4,강서구,방화1동,"17,300","46,598","22,831","23,767","46,250","22,668","23,582",348,163,185,2.67,"5,714"
2018.2/4,강서구,방화2동,"11,445","24,638","12,218","12,420","24,345","12,074","12,271",293,144,149,2.13,"4,191"
2018.2/4,강서구,방화3동,"11,261","25,224","12,165","13,059","25,048","12,098","12,950",176,67,109,2.22,"4,313"
2018.2/4,강서구,화곡1동,"25,509","54,930","26,999","27,931","53,761","26,475","27,286","1,169",524,645,2.11,"7,255"
2018.2/4,강서구,우장산동,"16,474","46,487","22,333","24,154","46,196","22,199","23,997",291,134,157,2.8,"4,999"
2018.2/4,구로구,소계,"171,882","440,305","220,880","219,425","407,235","202,016","205,219","33,070","18,864","14,206",2.37,"60,564"
2018.2/4,구로구,신도림동,"13,314","37,632","18,457","19,175","37,293","18,260","19,033",339,197,142,2.8,"4,021"
2018.2/4,구로구,구로1동,"7,825","22,075","10,931","11,144","21,629","10,685","10,944",446,246,200,2.76,"2,082"
2018.2/4,구로구,구로3동,"13,563","27,338","13,889","13,449","25,388","12,836","12,552","1,950","1,053",897,1.87,"3,064"
2018.2/4,구로구,구로4동,"10,685","27,383","13,948","13,435","21,967","10,869","11,098","5,416","3,079","2,337",2.06,"4,115"
2018.2/4,구로구,구로5동,"14,279","34,323","16,945","17,378","30,594","14,852","15,742","3,729","2,093","1,636",2.14,"4,122"
2018.2/4,구로구,고척1동,"9,490","24,686","12,373","12,313","24,236","12,135","12,101",450,238,212,2.55,"3,691"
2018.2/4,구로구,고척2동,"11,684","29,888","14,912","14,976","29,247","14,590","14,657",641,322,319,2.5,"4,356"
2018.2/4,구로구,개봉2동,"12,726","33,941","16,661","17,280","33,468","16,438","17,030",473,223,250,2.63,"5,357"
2018.2/4,구로구,개봉3동,"8,683","22,164","10,865","11,299","21,714","10,636","11,078",450,229,221,2.5,"3,398"
2018.2/4,구로구,오류1동,"10,405","22,570","11,124","11,446","21,913","10,797","11,116",657,327,330,2.11,"3,412"
2018.2/4,구로구,오류2동,"16,606","44,951","21,938","23,013","44,203","21,557","22,646",748,381,367,2.66,"6,414"
2018.2/4,구로구,수궁동,"9,812","25,723","12,829","12,894","25,359","12,633","12,726",364,196,168,2.58,"3,702"
2018.2/4,구로구,가리봉동,"5,915","16,403","9,433","6,970","9,948","5,417","4,531","6,455","4,016","2,439",1.68,"2,002"
2018.2/4,구로구,구로2동,"12,903","36,341","19,077","17,264","26,492","13,398","13,094","9,849","5,679","4,170",2.05,"5,360"
2018.2/4,구로구,개봉1동,"13,992","34,887","17,498","17,389","33,784","16,913","16,871","1,103",585,518,2.41,"5,468"
2018.2/4,금천구,소계,"106,307","252,752","129,612","123,140","233,263","118,530","114,733","19,489","11,082","8,407",2.19,"34,945"
2018.2/4,금천구,가산동,"12,582","23,832","13,313","10,519","20,172","11,096","9,076","3,660","2,217","1,443",1.6,"2,268"
2018.2/4,금천구,독산1동,"17,338","39,450","20,703","18,747","36,994","19,279","17,715","2,456","1,424","1,032",2.13,"4,740"
2018.2/4,금천구,독산2동,"9,388","22,395","11,494","10,901","20,462","10,431","10,031","1,933","1,063",870,2.18,"2,980"
2018.2/4,금천구,독산3동,"12,177","30,762","15,900","14,862","25,780","13,034","12,746","4,982","2,866","2,116",2.12,"4,043"
2018.2/4,금천구,독산4동,"7,674","18,999","9,696","9,303","16,793","8,459","8,334","2,206","1,237",969,2.19,"2,572"
2018.2/4,금천구,시흥1동,"15,306","37,216","18,777","18,439","34,752","17,402","17,350","2,464","1,375","1,089",2.27,"5,369"
2018.2/4,금천구,시흥2동,"8,548","23,567","11,510","12,057","23,448","11,451","11,997",119,59,60,2.74,"3,575"
2018.2/4,금천구,시흥3동,"4,735","11,887","5,964","5,923","11,727","5,890","5,837",160,74,86,2.48,"2,048"
2018.2/4,금천구,시흥4동,"9,187","23,060","11,459","11,601","22,248","11,031","11,217",812,428,384,2.42,"3,457"
2018.2/4,금천구,시흥5동,"9,372","21,584","10,796","10,788","20,887","10,457","10,430",697,339,358,2.23,"3,893"
2018.2/4,영등포구,소계,"169,264","404,501","203,696","200,805","369,003","183,888","185,115","35,498","19,808","15,690",2.18,"54,994"
2018.2/4,영등포구,여의동,"12,727","33,819","16,014","17,805","33,424","15,801","17,623",395,213,182,2.63,"5,576"
2018.2/4,영등포구,당산1동,"10,191","21,336","10,531","10,805","20,809","10,295","10,514",527,236,291,2.04,"3,003"
2018.2/4,영등포구,당산2동,"16,905","36,149","17,052","19,097","35,700","16,847","18,853",449,205,244,2.11,"4,071"
2018.2/4,영등포구,양평1동,"8,381","17,749","8,874","8,875","17,420","8,710","8,710",329,164,165,2.08,"2,326"
2018.2/4,영등포구,양평2동,"9,841","23,009","11,482","11,527","22,764","11,370","11,394",245,112,133,2.31,"2,306"
2018.2/4,영등포구,신길1동,"9,541","19,699","10,045","9,654","17,517","8,842","8,675","2,182","1,203",979,1.84,"3,130"
2018.2/4,영등포구,신길3동,"7,022","17,727","8,966","8,761","16,167","8,066","8,101","1,560",900,660,2.3,"2,681"
2018.2/4,영등포구,신길4동,"4,363","10,651","5,454","5,197","9,518","4,798","4,720","1,133",656,477,2.18,"1,742"
2018.2/4,영등포구,신길5동,"4,612","12,331","6,164","6,167","10,286","4,988","5,298","2,045","1,176",869,2.23,"1,893"
2018.2/4,영등포구,신길6동,"8,238","19,986","9,999","9,987","18,612","9,234","9,378","1,374",765,609,2.26,"2,970"
2018.2/4,영등포구,신길7동,"6,560","17,389","8,699","8,690","17,186","8,597","8,589",203,102,101,2.62,"1,914"
2018.2/4,영등포구,대림1동,"6,401","17,104","8,872","8,232","13,545","6,830","6,715","3,559","2,042","1,517",2.12,"2,640"
2018.2/4,영등포구,대림2동,"6,508","22,279","11,721","10,558","12,885","6,300","6,585","9,394","5,421","3,973",1.98,"2,770"
2018.2/4,영등포구,대림3동,"10,633","29,739","15,321","14,418","24,852","12,587","12,265","4,887","2,734","2,153",2.34,"3,892"
2018.2/4,영등포구,영등포본동,"10,148","25,662","13,215","12,447","22,594","11,506","11,088","3,068","1,709","1,359",2.23,"3,669"
2018.2/4,영등포구,영등포동,"15,576","25,360","13,961","11,399","24,653","13,648","11,005",707,313,394,1.58,"3,162"
2018.2/4,영등포구,도림동,"9,300","22,382","11,419","10,963","19,210","9,694","9,516","3,172","1,725","1,447",2.07,"3,091"
2018.2/4,영등포구,문래동,"12,317","32,130","15,907","16,223","31,861","15,775","16,086",269,132,137,2.59,"4,158"
2018.2/4,동작구,소계,"174,427","407,275","197,984","209,291","394,788","192,296","202,492","12,487","5,688","6,799",2.26,"58,133"
2018.2/4,동작구,노량진2동,"7,151","14,462","7,435","7,027","13,389","6,873","6,516","1,073",562,511,1.87,"2,516"
2018.2/4,동작구,상도1동,"20,954","48,360","23,520","24,840","46,432","22,740","23,692","1,928",780,"1,148",2.22,"6,238"
2018.2/4,동작구,상도2동,"11,794","27,472","13,261","14,211","27,047","13,077","13,970",425,184,241,2.29,"3,865"
2018.2/4,동작구,상도3동,"11,483","26,267","12,627","13,640","25,843","12,430","13,413",424,197,227,2.25,"3,954"
2018.2/4,동작구,상도4동,"12,920","30,223","14,940","15,283","29,803","14,746","15,057",420,194,226,2.31,"4,418"
2018.2/4,동작구,사당1동,"12,387","24,010","11,515","12,495","23,309","11,182","12,127",701,333,368,1.88,"3,259"
2018.2/4,동작구,사당3동,"10,388","26,069","12,720","13,349","25,732","12,569","13,163",337,151,186,2.48,"3,932"
2018.2/4,동작구,사당4동,"6,728","14,982","7,228","7,754","14,785","7,142","7,643",197,86,111,2.2,"2,282"
2018.2/4,동작구,사당5동,"5,675","13,237","6,453","6,784","13,090","6,391","6,699",147,62,85,2.31,"1,881"
2018.2/4,동작구,대방동,"16,775","40,641","19,423","21,218","40,197","19,206","20,991",444,217,227,2.4,"5,078"
2018.2/4,동작구,신대방1동,"9,920","27,408","13,427","13,981","24,483","11,844","12,639","2,925","1,583","1,342",2.47,"3,309"
2018.2/4,동작구,신대방2동,"8,984","21,032","10,164","10,868","20,676","10,004","10,672",356,160,196,2.3,"2,753"
2018.2/4,동작구,흑석동,"12,884","31,720","15,193","16,527","29,457","14,413","15,044","2,263",780,"1,483",2.29,"4,930"
2018.2/4,동작구,노량진1동,"14,597","32,723","16,236","16,487","32,383","16,078","16,305",340,158,182,2.22,"5,108"
2018.2/4,동작구,사당2동,"11,787","28,669","13,842","14,827","28,162","13,601","14,561",507,241,266,2.39,"4,610"
2018.2/4,관악구,소계,"259,681","521,960","262,235","259,725","504,048","253,600","250,448","17,912","8,635","9,277",1.94,"71,317"
2018.2/4,관악구,보라매동,"11,831","26,500","13,006","13,494","25,373","12,469","12,904","1,127",537,590,2.14,"3,936"
2018.2/4,관악구,청림동,"6,600","16,624","8,165","8,459","16,491","8,104","8,387",133,61,72,2.5,"2,537"
2018.2/4,관악구,행운동,"16,602","30,454","14,826","15,628","29,881","14,592","15,289",573,234,339,1.8,"3,993"
2018.2/4,관악구,낙성대동,"10,546","18,051","8,952","9,099","17,201","8,577","8,624",850,375,475,1.63,"1,911"
2018.2/4,관악구,중앙동,"8,832","15,666","7,499","8,167","15,243","7,309","7,934",423,190,233,1.73,"2,224"
2018.2/4,관악구,인헌동,"13,844","27,585","13,516","14,069","27,211","13,352","13,859",374,164,210,1.97,"3,548"
2018.2/4,관악구,남현동,"9,110","19,097","9,159","9,938","18,883","9,051","9,832",214,108,106,2.07,"2,424"
2018.2/4,관악구,서원동,"13,114","23,906","12,195","11,711","23,079","11,817","11,262",827,378,449,1.76,"2,989"
2018.2/4,관악구,신원동,"10,151","20,114","10,083","10,031","18,776","9,376","9,400","1,338",707,631,1.85,"2,965"
2018.2/4,관악구,서림동,"14,139","25,031","13,792","11,239","24,388","13,556","10,832",643,236,407,1.72,"3,162"
2018.2/4,관악구,신사동,"12,720","26,394","13,313","13,081","23,065","11,566","11,499","3,329","1,747","1,582",1.81,"3,187"
2018.2/4,관악구,신림동,"15,563","21,748","10,910","10,838","20,851","10,499","10,352",897,411,486,1.34,"1,817"
2018.2/4,관악구,난향동,"6,443","16,752","8,309","8,443","16,636","8,248","8,388",116,61,55,2.58,"2,489"
2018.2/4,관악구,조원동,"10,043","20,044","10,276","9,768","17,832","9,050","8,782","2,212","1,226",986,1.78,"2,521"
2018.2/4,관악구,대학동,"15,557","24,874","14,770","10,104","23,886","14,391","9,495",988,379,609,1.54,"2,554"
2018.2/4,관악구,은천동,"15,426","36,002","17,794","18,208","35,291","17,458","17,833",711,336,375,2.29,"5,230"
2018.2/4,관악구,성현동,"13,006","33,325","16,200","17,125","33,104","16,107","16,997",221,93,128,2.55,"5,194"
2018.2/4,관악구,청룡동,"17,694","29,830","14,435","15,395","28,415","13,785","14,630","1,415",650,765,1.61,"3,593"
2018.2/4,관악구,난곡동,"12,817","29,774","15,089","14,685","29,183","14,796","14,387",591,293,298,2.28,"4,771"
2018.2/4,관악구,삼성동,"11,563","26,580","13,372","13,208","26,383","13,295","13,088",197,77,120,2.28,"5,303"
2018.2/4,관악구,미성동,"14,080","33,609","16,574","17,035","32,876","16,202","16,674",733,372,361,2.33,"4,969"
2018.2/4,서초구,소계,"174,268","443,989","212,679","231,310","439,844","210,596","229,248","4,145","2,083","2,062",2.52,"54,614"
2018.2/4,서초구,서초1동,"9,099","21,431","10,374","11,057","21,185","10,244","10,941",246,130,116,2.33,"2,631"
2018.2/4,서초구,서초2동,"7,740","17,923","8,569","9,354","17,624","8,383","9,241",299,186,113,2.28,"1,942"
2018.2/4,서초구,서초3동,"12,789","30,520","14,969","15,551","30,232","14,838","15,394",288,131,157,2.36,"4,154"
2018.2/4,서초구,서초4동,"10,712","31,570","15,318","16,252","31,305","15,157","16,148",265,161,104,2.92,"3,646"
2018.2/4,서초구,잠원동,"13,896","34,863","16,592","18,271","34,646","16,491","18,155",217,101,116,2.49,"3,590"
2018.2/4,서초구,반포본동,"4,227","12,594","5,950","6,644","12,553","5,929","6,624",41,21,20,2.97,"1,809"
2018.2/4,서초구,반포1동,"12,846","28,577","13,698","14,879","28,247","13,556","14,691",330,142,188,2.2,"2,631"
2018.2/4,서초구,반포2동,"7,730","23,941","11,444","12,497","23,779","11,361","12,418",162,83,79,3.08,"2,725"
2018.2/4,서초구,반포3동,"6,624","19,096","9,082","10,014","19,047","9,054","9,993",49,28,21,2.88,"2,153"
2018.2/4,서초구,반포4동,"7,341","20,373","9,691","10,682","19,828","9,397","10,431",545,294,251,2.7,"2,443"
2018.2/4,서초구,방배본동,"7,811","21,511","10,011","11,500","21,307","9,915","11,392",204,96,108,2.73,"2,677"
2018.2/4,서초구,방배1동,"7,482","17,400","8,175","9,225","17,286","8,122","9,164",114,53,61,2.31,"2,435"
2018.2/4,서초구,방배2동,"10,855","26,298","12,490","13,808","26,109","12,401","13,708",189,89,100,2.41,"3,986"
2018.2/4,서초구,방배3동,"8,406","22,224","10,704","11,520","22,093","10,643","11,450",131,61,70,2.63,"3,345"
2018.2/4,서초구,방배4동,"10,208","25,831","11,901","13,930","25,477","11,734","13,743",354,167,187,2.5,"3,279"
2018.2/4,서초구,양재1동,"18,339","47,066","22,564","24,502","46,702","22,385","24,317",364,179,185,2.55,"5,838"
2018.2/4,서초구,양재2동,"10,975","23,958","11,975","11,983","23,689","11,845","11,844",269,130,139,2.16,"2,558"
2018.2/4,서초구,내곡동,"7,188","18,813","9,172","9,641","18,735","9,141","9,594",78,31,47,2.61,"2,772"
2018.2/4,강남구,소계,"229,160","551,888","264,332","287,556","546,952","261,815","285,137","4,936","2,517","2,419",2.39,"66,011"
2018.2/4,강남구,신사동,"7,538","17,873","8,306","9,567","17,627","8,169","9,458",246,137,109,2.34,"2,763"
2018.2/4,강남구,논현1동,"14,100","24,077","11,127","12,950","23,510","10,871","12,639",567,256,311,1.67,"2,668"
2018.2/4,강남구,논현2동,"11,227","22,439","10,524","11,915","22,141","10,382","11,759",298,142,156,1.97,"2,844"
2018.2/4,강남구,삼성1동,"5,840","15,186","7,645","7,541","14,803","7,395","7,408",383,250,133,2.53,"1,949"
2018.2/4,강남구,삼성2동,"13,021","30,000","14,296","15,704","29,748","14,144","15,604",252,152,100,2.28,"3,053"
2018.2/4,강남구,대치1동,"7,413","25,399","12,721","12,678","25,338","12,688","12,650",61,33,28,3.42,"2,146"
2018.2/4,강남구,대치4동,"10,111","21,128","10,003","11,125","20,856","9,864","10,992",272,139,133,2.06,"1,829"
2018.2/4,강남구,역삼1동,"22,690","36,377","17,538","18,839","35,462","17,093","18,369",915,445,470,1.56,"3,340"
2018.2/4,강남구,역삼2동,"14,868","36,647","17,350","19,297","36,329","17,162","19,167",318,188,130,2.44,"3,296"
2018.2/4,강남구,도곡1동,"8,536","22,887","10,809","12,078","22,730","10,725","12,005",157,84,73,2.66,"2,553"
2018.2/4,강남구,도곡2동,"11,961","34,709","16,120","18,589","34,593","16,050","18,543",116,70,46,2.89,"4,054"
2018.2/4,강남구,개포1동,"5,222","13,149","6,378","6,771","13,110","6,361","6,749",39,17,22,2.51,"2,178"
2018.2/4,강남구,개포4동,"7,829","18,854","9,247","9,607","18,702","9,177","9,525",152,70,82,2.39,"2,033"
2018.2/4,강남구,일원본동,"8,309","24,896","12,238","12,658","24,869","12,228","12,641",27,10,17,2.99,"2,397"
2018.2/4,강남구,일원1동,"7,581","17,214","8,409","8,805","17,017","8,341","8,676",197,68,129,2.24,"2,790"
2018.2/4,강남구,일원2동,"6,484","16,014","7,616","8,398","15,951","7,589","8,362",63,27,36,2.46,"2,519"
2018.2/4,강남구,수서동,"7,852","16,644","7,620","9,024","16,561","7,593","8,968",83,27,56,2.11,"3,736"
2018.2/4,강남구,세곡동,"17,199","45,141","21,539","23,602","44,946","21,454","23,492",195,85,110,2.61,"5,571"
2018.2/4,강남구,압구정동,"10,708","28,122","12,973","15,149","27,979","12,907","15,072",143,66,77,2.61,"4,587"
2018.2/4,강남구,청담동,"12,157","30,056","14,146","15,910","29,797","13,999","15,798",259,147,112,2.45,"3,786"
2018.2/4,강남구,대치2동,"13,566","41,088","20,920","20,168","40,922","20,825","20,097",166,95,71,3.02,"4,212"
2018.2/4,강남구,개포2동,"4,948","13,988","6,807","7,181","13,961","6,798","7,163",27,9,18,2.82,"1,707"
2018.2/4,송파구,소계,"268,325","673,161","327,051","346,110","666,439","323,741","342,698","6,722","3,310","3,412",2.48,"79,093"
2018.2/4,송파구,풍납1동,"6,867","16,654","8,237","8,417","15,747","7,778","7,969",907,459,448,2.29,"2,640"
2018.2/4,송파구,풍납2동,"10,369","25,228","12,089","13,139","25,038","12,005","13,033",190,84,106,2.41,"3,036"
2018.2/4,송파구,거여1동,"5,300","13,380","6,812","6,568","13,274","6,767","6,507",106,45,61,2.5,"1,957"
2018.2/4,송파구,거여2동,"7,246","17,608","8,721","8,887","17,534","8,691","8,843",74,30,44,2.42,"2,805"
2018.2/4,송파구,마천1동,"9,297","21,740","11,080","10,660","21,542","11,005","10,537",198,75,123,2.32,"3,769"
2018.2/4,송파구,마천2동,"8,577","20,633","10,460","10,173","20,442","10,391","10,051",191,69,122,2.38,"3,534"
2018.2/4,송파구,방이1동,"6,154","16,668","8,123","8,545","16,532","8,047","8,485",136,76,60,2.69,"1,830"
2018.2/4,송파구,방이2동,"12,513","25,423","12,288","13,135","24,973","12,075","12,898",450,213,237,2,"2,907"
2018.2/4,송파구,오륜동,"6,026","19,338","9,478","9,860","19,322","9,470","9,852",16,8,8,3.21,"2,177"
2018.2/4,송파구,오금동,"15,021","39,839","19,549","20,290","39,580","19,414","20,166",259,135,124,2.63,"5,066"
2018.2/4,송파구,송파1동,"12,169","26,429","12,572","13,857","26,015","12,356","13,659",414,216,198,2.14,"2,992"
2018.2/4,송파구,송파2동,"7,310","21,294","10,346","10,948","21,094","10,241","10,853",200,105,95,2.89,"2,490"
2018.2/4,송파구,석촌동,"16,443","34,821","16,876","17,945","34,036","16,473","17,563",785,403,382,2.07,"3,922"
2018.2/4,송파구,삼전동,"16,181","33,451","15,955","17,496","33,050","15,782","17,268",401,173,228,2.04,"3,392"
2018.2/4,송파구,가락본동,"11,580","28,228","14,067","14,161","27,873","13,879","13,994",355,188,167,2.41,"3,080"
2018.2/4,송파구,가락1동,356,895,443,452,880,432,448,15,11,4,2.47,122
2018.2/4,송파구,가락2동,"12,244","34,583","16,991","17,592","34,368","16,888","17,480",215,103,112,2.81,"3,506"
2018.2/4,송파구,문정1동,"8,451","21,632","10,702","10,930","21,413","10,595","10,818",219,107,112,2.53,"2,441"
2018.2/4,송파구,문정2동,"15,015","29,913","14,091","15,822","29,780","14,031","15,749",133,60,73,1.98,"3,229"
2018.2/4,송파구,장지동,"13,388","35,040","16,995","18,045","34,851","16,913","17,938",189,82,107,2.6,"3,939"
2018.2/4,송파구,위례동,"9,086","28,790","14,021","14,769","28,740","14,004","14,736",50,17,33,3.16,"1,804"
2018.2/4,송파구,잠실본동,"14,459","29,764","14,148","15,616","29,107","13,807","15,300",657,341,316,2.01,"3,235"
2018.2/4,송파구,잠실4동,"10,419","30,340","14,654","15,686","30,239","14,603","15,636",101,51,50,2.9,"3,391"
2018.2/4,송파구,잠실6동,"5,907","17,446","8,331","9,115","17,301","8,250","9,051",145,81,64,2.93,"2,299"
2018.2/4,송파구,잠실7동,"3,486","10,400","4,841","5,559","10,385","4,834","5,551",15,7,8,2.98,"1,875"
2018.2/4,송파구,잠실2동,"12,046","37,053","17,678","19,375","36,939","17,612","19,327",114,66,48,3.07,"2,989"
2018.2/4,송파구,잠실3동,"12,415","36,571","17,503","19,068","36,384","17,398","18,986",187,105,82,2.93,"4,666"
2018.2/4,강동구,소계,"177,605","437,050","216,814","220,236","432,749","214,740","218,009","4,301","2,074","2,227",2.44,"57,680"
2018.2/4,강동구,강일동,"11,210","33,166","16,141","17,025","33,021","16,070","16,951",145,71,74,2.95,"4,189"
2018.2/4,강동구,상일동,"4,181","11,138","5,587","5,551","11,059","5,548","5,511",79,39,40,2.65,"1,447"
2018.2/4,강동구,명일1동,"8,189","22,503","11,052","11,451","22,431","11,030","11,401",72,22,50,2.74,"2,831"
2018.2/4,강동구,명일2동,"5,898","18,043","8,958","9,085","18,012","8,948","9,064",31,10,21,3.05,"2,010"
2018.2/4,강동구,고덕1동,"9,118","27,512","13,910","13,602","27,425","13,873","13,552",87,37,50,3.01,"2,438"
2018.2/4,강동구,고덕2동,"3,551","8,007","4,310","3,697","7,797","4,136","3,661",210,174,36,2.2,"1,389"
2018.2/4,강동구,암사2동,"5,890","14,796","7,209","7,587","14,743","7,184","7,559",53,25,28,2.5,"1,906"
2018.2/4,강동구,암사3동,"6,312","18,971","9,328","9,643","18,930","9,307","9,623",41,21,20,3,"2,146"
2018.2/4,강동구,천호1동,"12,947","29,574","14,607","14,967","29,279","14,489","14,790",295,118,177,2.26,"4,469"
2018.2/4,강동구,천호3동,"13,378","28,469","14,176","14,293","27,908","13,901","14,007",561,275,286,2.09,"4,144"
2018.2/4,강동구,성내1동,"8,146","21,077","10,244","10,833","20,953","10,182","10,771",124,62,62,2.57,"2,646"
2018.2/4,강동구,성내2동,"12,362","25,967","12,946","13,021","25,233","12,581","12,652",734,365,369,2.04,"3,757"
2018.2/4,강동구,성내3동,"10,201","24,327","12,102","12,225","24,094","11,997","12,097",233,105,128,2.36,"3,154"
2018.2/4,강동구,둔촌1동,201,363,179,184,331,156,175,32,23,9,1.65,100
2018.2/4,강동구,둔촌2동,"11,144","28,675","14,225","14,450","28,534","14,160","14,374",141,65,76,2.56,"3,661"
